DepressivePathGroup,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,87
1,0.007643312101910828,0.014861995753715499,0.014861995753715499,0.014012738853503185,0.012314225053078557,0.007218683651804671,0.009766454352441613,0.008492569002123142,0.011040339702760084,0.011040339702760084,0.013163481953290871,0.013163481953290871,0.013588110403397028,0.018259023354564755,0.016985138004246284,0.018683651804670912,0.019957537154989383,0.021231422505307854,0.022505307855626325,0.02208067940552017,0.028450106157112527,0.0326963906581741,0.025477707006369428,0.02505307855626327,0.0237791932059448,0.03184713375796178,0.02505307855626327,0.02208067940552017,0.026326963906581742,0.0267515923566879,0.025477707006369428,0.025902335456475585,0.01740976645435244,0.02038216560509554,0.017834394904458598,0.015286624203821656,0.01613588110403397,0.014437367303609342,0.012738853503184714,0.016560509554140127,0.013588110403397028,0.01740976645435244,0.019532908704883226,0.014437367303609342,0.014861995753715499,0.018259023354564755,0.021231422505307854,0.014012738853503185,0.01019108280254777,0.014861995753715499,0.01613588110403397,0.008917197452229299,0.007218683651804671,0.006794055201698514,0.006794055201698514,0.008917197452229299,0.006794055201698514,0.005095541401273885,0.006794055201698514,0.0059447983014862,0.0059447983014862,0.003821656050955414,0.004246284501061571,0.0012738853503184713,0.0025477707006369425,0.0008492569002123143,0.0008492569002123143,0.0012738853503184713,0.0008492569002123143
2,0.0,0.0,0.0,0.0,0.005025125628140704,0.010050251256281407,0.0,0.0,0.005025125628140704,0.01507537688442211,0.0,0.005025125628140704,0.005025125628140704,0.0,0.005025125628140704,0.010050251256281407,0.005025125628140704,0.010050251256281407,0.020100502512562814,0.020100502512562814,0.005025125628140704,0.010050251256281407,0.01507537688442211,0.0,0.035175879396984924,0.010050251256281407,0.01507537688442211,0.020100502512562814,0.02512562814070352,0.03015075376884422,0.03015075376884422,0.005025125628140704,0.01507537688442211,0.01507537688442211,0.04020100502512563,0.020100502512562814,0.01507537688442211,0.05025125628140704,0.03015075376884422,0.03015075376884422,0.020100502512562814,0.02512562814070352,0.01507537688442211,0.02512562814070352,0.01507537688442211,0.020100502512562814,0.020100502512562814,0.020100502512562814,0.01507537688442211,0.020100502512562814,0.01507537688442211,0.035175879396984924,0.04522613065326633,0.02512562814070352,0.04020100502512563,0.01507537688442211,0.01507537688442211,0.020100502512562814,0.020100502512562814,0.010050251256281407,0.010050251256281407,0.005025125628140704,0.005025125628140704,0.0,0.0,0.005025125628140704,0.0,0.005025125628140704,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.014285714285714285,0.0,0.0,0.014285714285714285,0.014285714285714285,0.04285714285714286,0.0,0.014285714285714285,0.014285714285714285,0.02857142857142857,0.014285714285714285,0.0,0.014285714285714285,0.0,0.02857142857142857,0.014285714285714285,0.02857142857142857,0.0,0.05714285714285714,0.02857142857142857,0.014285714285714285,0.0,0.05714285714285714,0.04285714285714286,0.014285714285714285,0.0,0.0,0.0,0.07142857142857142,0.02857142857142857,0.014285714285714285,0.08571428571428572,0.014285714285714285,0.04285714285714286,0.014285714285714285,0.0,0.0,0.04285714285714286,0.02857142857142857,0.05714285714285714,0.014285714285714285,0.0,0.02857142857142857,0.02857142857142857,0.014285714285714285,0.014285714285714285,0.0,0.014285714285714285,0.0,0.0,0.0,0.014285714285714285,0.0,0.0
