DepressivePathGroup,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0
1,0.5426751592356688,0.03821656050955414,0.03991507430997877,0.09087048832271762,0.2,0.05732484076433121,0.011464968152866241,0.005095541401273885,0.003821656050955414,0.005520169851380042,0.005095541401273885
2,0.3065326633165829,0.03015075376884422,0.07537688442211055,0.11557788944723618,0.4020100502512563,0.010050251256281407,0.01507537688442211,0.01507537688442211,0.005025125628140704,0.0,0.02512562814070352
3,0.12857142857142856,0.0,0.17142857142857143,0.12857142857142856,0.4857142857142857,0.0,0.05714285714285714,0.02857142857142857,0.0,0.0,0.0
