DepressivePathGroup,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0,80.0,81.0,82.0,83.0,84.0,85.0,86.0,87.0,88.0,89.0,90.0,91.0,92.0,93.0,94.0,95.0
1,0.0008492569002123143,0.0059447983014862,0.015711252653927813,0.0118895966029724,0.013588110403397028,0.012314225053078557,0.007643312101910828,0.01019108280254777,0.008067940552016985,0.008917197452229299,0.009341825902335456,0.011040339702760084,0.01740976645435244,0.015711252653927813,0.014012738853503185,0.014861995753715499,0.017834394904458598,0.020806794055201697,0.01740976645435244,0.0237791932059448,0.025902335456475585,0.02505307855626327,0.03227176220806794,0.027176220806794056,0.027176220806794056,0.026326963906581742,0.030573248407643312,0.0267515923566879,0.019957537154989383,0.0267515923566879,0.025902335456475585,0.030148619957537155,0.0237791932059448,0.014437367303609342,0.020806794055201697,0.018259023354564755,0.015286624203821656,0.018683651804670912,0.012314225053078557,0.01613588110403397,0.015286624203821656,0.012314225053078557,0.018683651804670912,0.01740976645435244,0.015286624203821656,0.014437367303609342,0.018683651804670912,0.019957537154989383,0.01613588110403397,0.011464968152866241,0.011040339702760084,0.01740976645435244,0.0118895966029724,0.009341825902335456,0.005520169851380042,0.007218683651804671,0.007643312101910828,0.007218683651804671,0.0059447983014862,0.007643312101910828,0.004246284501061571,0.0059447983014862,0.005095541401273885,0.0029723991507431,0.004246284501061571,0.0008492569002123143,0.0012738853503184713,0.0012738853503184713,0.0016985138004246285,0.0,0.0008492569002123143
2,0.0,0.0,0.0,0.0,0.0,0.0,0.01507537688442211,0.0,0.0,0.005025125628140704,0.005025125628140704,0.010050251256281407,0.005025125628140704,0.0,0.005025125628140704,0.005025125628140704,0.010050251256281407,0.0,0.01507537688442211,0.01507537688442211,0.03015075376884422,0.0,0.010050251256281407,0.01507537688442211,0.01507537688442211,0.010050251256281407,0.020100502512562814,0.01507537688442211,0.01507537688442211,0.03015075376884422,0.01507537688442211,0.03015075376884422,0.02512562814070352,0.010050251256281407,0.02512562814070352,0.01507537688442211,0.01507537688442211,0.04020100502512563,0.04020100502512563,0.020100502512562814,0.035175879396984924,0.03015075376884422,0.020100502512562814,0.005025125628140704,0.03015075376884422,0.01507537688442211,0.02512562814070352,0.02512562814070352,0.010050251256281407,0.01507537688442211,0.02512562814070352,0.020100502512562814,0.035175879396984924,0.035175879396984924,0.04020100502512563,0.03015075376884422,0.01507537688442211,0.02512562814070352,0.010050251256281407,0.01507537688442211,0.020100502512562814,0.010050251256281407,0.0,0.005025125628140704,0.005025125628140704,0.0,0.005025125628140704,0.0,0.0,0.005025125628140704,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.04285714285714286,0.02857142857142857,0.0,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.02857142857142857,0.0,0.014285714285714285,0.014285714285714285,0.0,0.04285714285714286,0.014285714285714285,0.0,0.04285714285714286,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.0,0.014285714285714285,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.014285714285714285,0.02857142857142857,0.02857142857142857,0.014285714285714285,0.0,0.04285714285714286,0.0,0.07142857142857142,0.014285714285714285,0.0,0.014285714285714285,0.014285714285714285,0.05714285714285714,0.014285714285714285,0.0,0.014285714285714285,0.0,0.0,0.0,0.014285714285714285,0.0,0.0,0.0
