DepressivePathGroup,1.0,2.0,3.0,4.0,5.0,6.0,7.0
1,0.5868365180467091,0.03524416135881104,0.04373673036093418,0.07303609341825902,0.2140127388535032,0.028874734607218684,0.018259023354564755
2,0.3333333333333333,0.020202020202020204,0.1111111111111111,0.09595959595959595,0.398989898989899,0.005050505050505051,0.03535353535353535
3,0.17391304347826086,0.057971014492753624,0.14492753623188406,0.08695652173913043,0.4927536231884058,0.0,0.043478260869565216
